automated36:automated36,window_resize,246512,"[1920, 1035]",1662371498847
automated36:automated36,window_resize,1012,"[1024, 722]",1662371499859
automated36:automated36,focus,772,off,1662371500631
automated36:automated36,focus,3620,on,1662371504251
60f5a773c448898bf72987bc:62ffb73fe31bae241538cb8a,initialized,0,,1660926525471
60f5a773c448898bf72987bc:62ffb73fe31bae241538cb8a,window_resize,0,"[1028, 750]",1660926525471
60f5a773c448898bf72987bc:62ffb73fe31bae241538cb8a,window_resize,304,"[1028, 750]",1660926525775
60f5a773c448898bf72987bc:62ffb73fe31bae241538cb8a,window_resize,3808,"[1536, 864]",1660926529583
60f5a773c448898bf72987bc:62ffb73fe31bae241538cb8a,window_resize,1752917,"[1028, 750]",1660928282500
612288702a5316519e4e9602:630395ec3bbdf7a1062ff4c9,initialized,0,,1661180247396
612288702a5316519e4e9602:630395ec3bbdf7a1062ff4c9,window_resize,0,"[1024, 658]",1661180247396
612288702a5316519e4e9602:630395ec3bbdf7a1062ff4c9,window_resize,420,"[1024, 658]",1661180247816
612288702a5316519e4e9602:630395ec3bbdf7a1062ff4c9,window_resize,5930,"[1280, 800]",1661180253746
612288702a5316519e4e9602:630395ec3bbdf7a1062ff4c9,window_resize,3034355,"[1024, 658]",1661183288101
614dac7f309fad34961e6cd5:62f6237ed64dc454fe55122a,initialized,0,,1660300140976
614dac7f309fad34961e6cd5:62f6237ed64dc454fe55122a,window_resize,0,"[1024, 660]",1660300140976
614dac7f309fad34961e6cd5:62f6237ed64dc454fe55122a,window_resize,502,"[1024, 660]",1660300141478
614dac7f309fad34961e6cd5:62f6237ed64dc454fe55122a,window_resize,12665,"[1366, 768]",1660300154143
614dac7f309fad34961e6cd5:62f6237ed64dc454fe55122a,focus,501226,off,1660300655369
614dac7f309fad34961e6cd5:62f6237ed64dc454fe55122a,focus,1,on,1660300655370
614dac7f309fad34961e6cd5:62f6237ed64dc454fe55122a,window_resize,253,"[1024, 660]",1660300655623
614dac7f309fad34961e6cd5:62f6237ed64dc454fe55122a,window_resize,11537,"[1366, 768]",1660300667160
614dac7f309fad34961e6cd5:62f6237ed64dc454fe55122a,focus,802345,off,1660301469505
614dac7f309fad34961e6cd5:62f6237ed64dc454fe55122a,focus,0,on,1660301469505
614dac7f309fad34961e6cd5:62f6237ed64dc454fe55122a,window_resize,238,"[1024, 660]",1660301469743
614dac7f309fad34961e6cd5:62f6237ed64dc454fe55122a,window_resize,325012,"[1366, 768]",1660301794755
614dac7f309fad34961e6cd5:62f6237ed64dc454fe55122a,focus,1084469,off,1660302879224
614dac7f309fad34961e6cd5:62f6237ed64dc454fe55122a,focus,0,on,1660302879224
614dac7f309fad34961e6cd5:62f6237ed64dc454fe55122a,window_resize,241,"[1024, 660]",1660302879465
614dac7f309fad34961e6cd5:62f6237ed64dc454fe55122a,window_resize,6839,"[1366, 768]",1660302886304
614dac7f309fad34961e6cd5:62f6237ed64dc454fe55122a,window_resize,3282454,"[1024, 660]",1660306168758
debugAYn4h:debugYzDRx,initialized,0,,1659441834261
debugAYn4h:debugYzDRx,window_resize,0,"[1024, 740]",1659441834261
debugAYn4h:debugYzDRx,window_resize,250,"[1024, 740]",1659441834511
debugAYn4h:debugYzDRx,window_resize,3134,"[1440, 900]",1659441837645
debugAYn4h:debugYzDRx,focus,169502,off,1659442007147
debugAYn4h:debugYzDRx,focus,50977,on,1659442058124
debugAYn4h:debugYzDRx,window_resize,198,"[1024, 740]",1659442058322
debugAYn4h:debugYzDRx,focus,42382,off,1659442100704
debugAYn4h:debugYzDRx,focus,7872,on,1659442108576
debugAYn4h:debugYzDRx,focus,2531,off,1659442111107
debugAYn4h:debugYzDRx,focus,12264,on,1659442123371
debugAYn4h:debugYzDRx,focus,8901,off,1659442132272
debugAYn4h:debugYzDRx,focus,38040,on,1659442170312
debugAYn4h:debugYzDRx,focus,41145,off,1659442211457
debugAYn4h:debugYzDRx,focus,2590,on,1659442214047
debugAYn4h:debugYzDRx,focus,56517,off,1659442270564
debugAYn4h:debugYzDRx,focus,10912,on,1659442281476
debugAYn4h:debugYzDRx,focus,73573,off,1659442355049
debugAYn4h:debugYzDRx,focus,26183,on,1659442381232
debugAYn4h:debugYzDRx,focus,12685,off,1659442393917
debugAYn4h:debugYzDRx,focus,3583,on,1659442397500
debugmvbAU:debugUlAcC,initialized,0,,1659443957797
debugmvbAU:debugUlAcC,window_resize,0,"[1024, 740]",1659443957797
debugmvbAU:debugUlAcC,window_resize,257,"[1024, 740]",1659443958054
debugmvbAU:debugUlAcC,window_resize,1581,"[1440, 900]",1659443959635
debug4zEiX:debugYrPJE,initialized,0,,1660563933212
debug4zEiX:debugYrPJE,window_resize,0,"[1024, 731]",1660563933212
debug4zEiX:debugYrPJE,window_resize,296,"[1024, 731]",1660563933508
debug4zEiX:debugYrPJE,window_resize,1801,"[1440, 900]",1660563935309
60d0e3cdd3e941278729a6df:62f6237ed64dc454fe55122a,initialized,0,,1660298989581
60d0e3cdd3e941278729a6df:62f6237ed64dc454fe55122a,window_resize,0,"[1024, 768]",1660298989581
60d0e3cdd3e941278729a6df:62f6237ed64dc454fe55122a,focus,639,on,1660298990220
60d0e3cdd3e941278729a6df:62f6237ed64dc454fe55122a,window_resize,199,"[1024, 768]",1660298990419
60d0e3cdd3e941278729a6df:62f6237ed64dc454fe55122a,window_resize,4935,"[1920, 1080]",1660298995354
60d0e3cdd3e941278729a6df:62f6237ed64dc454fe55122a,window_resize,1472333,"[1024, 768]",1660300467687
debugtLzwr:debugzcAu3,initialized,0,,1659432446861
debugtLzwr:debugzcAu3,window_resize,0,"[1024, 737]",1659432446861
debugtLzwr:debugzcAu3,window_resize,265,"[1024, 737]",1659432447126
debugtLzwr:debugzcAu3,window_resize,3887,"[1440, 900]",1659432451013
debugtLzwr:debugzcAu3,window_resize,1837,"[1024, 737]",1659432452850
debugtLzwr:debugzcAu3,focus,7814,off,1659432460664
debugtLzwr:debugzcAu3,focus,7465,on,1659432468129
debugWcads:debugkFvJP,initialized,0,,1660136814548
debugWcads:debugkFvJP,window_resize,0,"[1024, 731]",1660136814548
debugWcads:debugkFvJP,window_resize,450,"[1024, 731]",1660136814998
debugWcads:debugkFvJP,window_resize,2222,"[1440, 900]",1660136817220
debugWcads:debugkFvJP,window_resize,72221,"[1024, 731]",1660136889441
debugWcads:debugkFvJP,focus,1105,off,1660136890546
debugWcads:debugkFvJP,focus,11778,on,1660136902324
debugWcads:debugkFvJP,focus,54325,off,1660136956649
debugWcads:debugkFvJP,focus,4402239,on,1660141358888
debugbpWSi:debugtAtBz,initialized,0,,1659445197795
debugbpWSi:debugtAtBz,window_resize,0,"[1024, 740]",1659445197795
debugbpWSi:debugtAtBz,window_resize,258,"[1024, 740]",1659445198053
debugbpWSi:debugtAtBz,window_resize,2300,"[1440, 900]",1659445200353
debugbpWSi:debugtAtBz,window_resize,182373,"[1024, 740]",1659445382726
debugbpWSi:debugtAtBz,window_resize,2124,"[1440, 900]",1659445384850
debugbpWSi:debugtAtBz,window_resize,43905,"[1024, 740]",1659445428755
debugbpWSi:debugtAtBz,window_resize,2355,"[1440, 900]",1659445431110
debugbpWSi:debugtAtBz,window_resize,26771,"[1024, 740]",1659445457881
debugbpWSi:debugtAtBz,window_resize,2855,"[1440, 900]",1659445460736
debugbpWSi:debugtAtBz,window_resize,48107,"[1024, 740]",1659445508843
debugbpWSi:debugtAtBz,window_resize,2448,"[1440, 900]",1659445511291
debugbpWSi:debugtAtBz,window_resize,123199,"[1024, 740]",1659445634490
debugbpWSi:debugtAtBz,window_resize,3120,"[1440, 900]",1659445637610
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,initialized,0,,1660926559456
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,window_resize,0,"[1024, 660]",1660926559456
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,window_resize,388,"[1024, 660]",1660926559844
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,window_resize,6083,"[1366, 768]",1660926565927
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,focus,46622,off,1660926612549
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,window_resize,212,"[1366, 767]",1660926612761
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,focus,3950,on,1660926616711
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,window_resize,204,"[1366, 768]",1660926616915
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,focus,1632055,off,1660928248970
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,window_resize,223,"[1366, 767]",1660928249193
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,focus,9087,on,1660928258280
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,window_resize,211,"[1366, 768]",1660928258491
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,focus,116,off,1660928258607
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,window_resize,225,"[1366, 767]",1660928258832
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,window_resize,4493,"[1366, 768]",1660928263325
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,window_resize,22381,"[1366, 767]",1660928285706
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,focus,9745,on,1660928295451
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,window_resize,238,"[1366, 768]",1660928295689
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,focus,1693677,off,1660929989366
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,window_resize,205,"[1366, 767]",1660929989571
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,focus,10062,on,1660929999633
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,window_resize,230,"[1366, 768]",1660929999863
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,focus,75796,off,1660930075659
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,window_resize,214,"[1366, 767]",1660930075873
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,focus,3238,on,1660930079111
5e8a0912524dca6ad71ecb86:62ffb73fe31bae241538cb8a,window_resize,222,"[1366, 768]",1660930079333
61608ab68435ea63ed610145:62f6237ed64dc454fe55122a,initialized,0,,1660299615147
61608ab68435ea63ed610145:62f6237ed64dc454fe55122a,window_resize,1,"[1024, 660]",1660299615148
61608ab68435ea63ed610145:62f6237ed64dc454fe55122a,window_resize,484,"[1024, 660]",1660299615632
61608ab68435ea63ed610145:62f6237ed64dc454fe55122a,window_resize,6070,"[1366, 768]",1660299621702
61608ab68435ea63ed610145:62f6237ed64dc454fe55122a,focus,420569,off,1660300042271
61608ab68435ea63ed610145:62f6237ed64dc454fe55122a,focus,1,on,1660300042272
61608ab68435ea63ed610145:62f6237ed64dc454fe55122a,window_resize,259,"[1024, 660]",1660300042531
61608ab68435ea63ed610145:62f6237ed64dc454fe55122a,window_resize,1984,"[1366, 768]",1660300044515
61608ab68435ea63ed610145:62f6237ed64dc454fe55122a,window_resize,1914939,"[1024, 660]",1660301959454
debug3rP661:debug433qx,initialized,0,,1660924541259
debug3rP661:debug433qx,window_resize,0,"[1024, 731]",1660924541259
debug3rP661:debug433qx,window_resize,269,"[1024, 731]",1660924541528
debug3rP661:debug433qx,window_resize,1494,"[1440, 900]",1660924543022
debug3rP661:debug433qx,window_resize,166543,"[1024, 731]",1660924709565
debug3rP661:debug433qx,focus,1106,off,1660924710671
debug3rP661:debug433qx,focus,18399,on,1660924729070
debug3rP661:debug433qx,focus,16251,off,1660924745321
debug3rP661:debug433qx,focus,17839,on,1660924763160
debug3rP661:debug433qx,window_resize,39260,"[1440, 900]",1660924802420
debug3rP661:debug433qx,focus,43298,off,1660924845718
debug3rP661:debug433qx,focus,170,on,1660924845888
debug3rP661:debug433qx,window_resize,41,"[1024, 731]",1660924845929
debug3rP661:debug433qx,window_resize,675,"[1440, 900]",1660924846604
613cfaecee50fc5d702c9cfc:62ffb73fe31bae241538cb8a,initialized,0,,1660926483258
613cfaecee50fc5d702c9cfc:62ffb73fe31bae241538cb8a,window_resize,1,"[1024, 767]",1660926483259
613cfaecee50fc5d702c9cfc:62ffb73fe31bae241538cb8a,window_resize,431,"[1024, 767]",1660926483690
613cfaecee50fc5d702c9cfc:62ffb73fe31bae241538cb8a,window_resize,4071,"[1920, 1080]",1660926487761
613cfaecee50fc5d702c9cfc:62ffb73fe31bae241538cb8a,focus,1543,off,1660926489304
613cfaecee50fc5d702c9cfc:62ffb73fe31bae241538cb8a,window_resize,216,"[1920, 1079]",1660926489520
613cfaecee50fc5d702c9cfc:62ffb73fe31bae241538cb8a,focus,101,on,1660926489621
613cfaecee50fc5d702c9cfc:62ffb73fe31bae241538cb8a,window_resize,205,"[1920, 1080]",1660926489826
613cfaecee50fc5d702c9cfc:62ffb73fe31bae241538cb8a,focus,342109,off,1660926831935
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,initialized,0,,1660926603372
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,window_resize,0,"[1024, 767]",1660926603372
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,window_resize,274,"[1024, 767]",1660926603646
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,focus,3913,off,1660926607559
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,focus,5499,on,1660926613058
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,window_resize,365,"[1920, 1080]",1660926613423
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,focus,248413,off,1660926861836
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,focus,0,on,1660926861836
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,window_resize,221,"[1024, 767]",1660926862057
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,window_resize,1442,"[1920, 980]",1660926863499
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,window_resize,964,"[1920, 1080]",1660926864463
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,focus,1084018,off,1660927948481
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,window_resize,218,"[1920, 1079]",1660927948699
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,focus,37955,on,1660927986654
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,focus,2280,off,1660927988934
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,window_resize,243,"[1920, 1079]",1660927989177
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,focus,14365,on,1660928003542
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,window_resize,233,"[1920, 1080]",1660928003775
60c49e68081928c86ba7b98a:62ffb73fe31bae241538cb8a,window_resize,1009730,"[1920, 980]",1660929013505
60ad08c3ad95f90587de6c45:62f6237ed64dc454fe55122a,initialized,0,,1660298989131
60ad08c3ad95f90587de6c45:62f6237ed64dc454fe55122a,window_resize,1,"[1032, 606]",1660298989132
60ad08c3ad95f90587de6c45:62f6237ed64dc454fe55122a,window_resize,270,"[1032, 606]",1660298989402
60ad08c3ad95f90587de6c45:62f6237ed64dc454fe55122a,window_resize,5695,"[1280, 720]",1660298995097
60ad08c3ad95f90587de6c45:62f6237ed64dc454fe55122a,window_resize,1662603,"[1032, 606]",1660300657700
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,initialized,0,,1661180982714
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,window_resize,0,"[1920, 1026]",1661180982714
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,window_resize,341,"[1920, 1026]",1661180983055
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,window_resize,2563,"[1920, 1080]",1661180985618
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,focus,75180,off,1661181060798
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,window_resize,972,"[1920, 1079]",1661181061770
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,focus,937736,on,1661181999506
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,window_resize,197,"[1920, 1080]",1661181999703
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,focus,81830,off,1661182081533
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,window_resize,212,"[1920, 1079]",1661182081745
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,focus,47899,on,1661182129644
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,window_resize,204,"[1920, 1080]",1661182129848
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,window_resize,212926,"[1904, 1012]",1661182342774
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,focus,2321,off,1661182345095
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,focus,402603,on,1661182747698
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,window_resize,4146,"[1920, 1026]",1661182751844
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,window_resize,37062,"[1920, 1080]",1661182788906
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,focus,764334,off,1661183553240
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,window_resize,206,"[1920, 1079]",1661183553446
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,focus,124791,on,1661183678237
5e1aed4331d8d93320bc6d4e:630395ec3bbdf7a1062ff4c9,window_resize,211,"[1920, 1080]",1661183678448
6137dafbe514b520301ed443:630395ec3bbdf7a1062ff4c9,initialized,0,,1661180681981
6137dafbe514b520301ed443:630395ec3bbdf7a1062ff4c9,window_resize,1,"[1028, 750]",1661180681982
6137dafbe514b520301ed443:630395ec3bbdf7a1062ff4c9,window_resize,415,"[1028, 750]",1661180682397
6137dafbe514b520301ed443:630395ec3bbdf7a1062ff4c9,window_resize,4260,"[1287, 952]",1661180686657
6137dafbe514b520301ed443:630395ec3bbdf7a1062ff4c9,window_resize,893,"[1680, 950]",1661180687550
6137dafbe514b520301ed443:630395ec3bbdf7a1062ff4c9,window_resize,850,"[1680, 1050]",1661180688400
6137dafbe514b520301ed443:630395ec3bbdf7a1062ff4c9,focus,111549,off,1661180799949
6137dafbe514b520301ed443:630395ec3bbdf7a1062ff4c9,focus,12008,on,1661180811957
6137dafbe514b520301ed443:630395ec3bbdf7a1062ff4c9,focus,610951,off,1661181422908
6137dafbe514b520301ed443:630395ec3bbdf7a1062ff4c9,focus,10416,on,1661181433324
6137dafbe514b520301ed443:630395ec3bbdf7a1062ff4c9,focus,1353711,off,1661182787035
6137dafbe514b520301ed443:630395ec3bbdf7a1062ff4c9,focus,4459,on,1661182791494
6137dafbe514b520301ed443:630395ec3bbdf7a1062ff4c9,window_resize,345,"[1680, 950]",1661182791839
automated25:automated25,initialized,0,,1662361255062
automated25:automated25,window_resize,0,"[1024, 686]",1662361255062
automated25:automated25,window_resize,273,"[1024, 686]",1662361255335
automated25:automated25,window_resize,609,"[1440, 855]",1662361255944
automated25:automated25,window_resize,966,"[1024, 686]",1662361256910
automated25:automated25,focus,2035,off,1662361258945
automated25:automated25,focus,72,on,1662361259017
automated25:automated25,window_resize,492227,"[1440, 855]",1662361751244
automated25:automated25,window_resize,1032,"[1024, 686]",1662361752276
automated25:automated25,focus,932,off,1662361753208
automated25:automated25,focus,2247,on,1662361755455
debug4P661:debug411qx,initialized,0,,1660925450852
debug4P661:debug411qx,window_resize,0,"[1024, 731]",1660925450852
debug4P661:debug411qx,window_resize,295,"[1024, 731]",1660925451147
debug4P661:debug411qx,window_resize,1973,"[1440, 900]",1660925453120
debu3542661:debug43251qx,initialized,0,,1660925484875
debu3542661:debug43251qx,window_resize,0,"[1024, 731]",1660925484875
debu3542661:debug43251qx,window_resize,271,"[1024, 731]",1660925485146
debu3542661:debug43251qx,window_resize,2177,"[1440, 900]",1660925487323
5acdd627436f5500010046ac:62ffb73fe31bae241538cb8a,initialized,0,,1660926767143
5acdd627436f5500010046ac:62ffb73fe31bae241538cb8a,window_resize,0,"[1028, 750]",1660926767143
5acdd627436f5500010046ac:62ffb73fe31bae241538cb8a,window_resize,304,"[1028, 750]",1660926767447
5acdd627436f5500010046ac:62ffb73fe31bae241538cb8a,window_resize,11987,"[1536, 864]",1660926779434
5acdd627436f5500010046ac:62ffb73fe31bae241538cb8a,window_resize,14355,"[1028, 750]",1660926793789
5acdd627436f5500010046ac:62ffb73fe31bae241538cb8a,focus,5733,off,1660926799522
5c430039e972300001ac04f3:62ffb73fe31bae241538cb8a,initialized,0,,1660926521218
5c430039e972300001ac04f3:62ffb73fe31bae241538cb8a,window_resize,1,"[1440, 815]",1660926521219
5c430039e972300001ac04f3:62ffb73fe31bae241538cb8a,focus,77,on,1660926521296
5c430039e972300001ac04f3:62ffb73fe31bae241538cb8a,window_resize,196,"[1440, 815]",1660926521492
5c430039e972300001ac04f3:62ffb73fe31bae241538cb8a,window_resize,7068,"[1440, 900]",1660926528560
5c430039e972300001ac04f3:62ffb73fe31bae241538cb8a,window_resize,2462331,"[1440, 815]",1660928990891
automated32:automated32,initialized,0,,1662365812590
automated32:automated32,window_resize,0,"[1024, 686]",1662365812590
automated32:automated32,focus,85,off,1662365812675
automated32:automated32,window_resize,161,"[1024, 686]",1662365812836
automated32:automated32,focus,391,on,1662365813227
automated32:automated32,window_resize,237,"[1440, 855]",1662365813464
automated32:automated32,window_resize,1029,"[1024, 686]",1662365814493
automated32:automated32,focus,583,off,1662365815076
automated32:automated32,focus,119,on,1662365815195
automated32:automated32,window_resize,246825,"[1440, 855]",1662366062020
automated32:automated32,window_resize,1629,"[1024, 686]",1662366063649
automated32:automated32,focus,960,off,1662366064609
automated32:automated32,focus,2749,on,1662366067358
6169dc7d34d85e70201ee321:62ffb73fe31bae241538cb8a,initialized,0,,1660926799766
6169dc7d34d85e70201ee321:62ffb73fe31bae241538cb8a,window_resize,0,"[1024, 767]",1660926799766
6169dc7d34d85e70201ee321:62ffb73fe31bae241538cb8a,window_resize,437,"[1024, 767]",1660926800203
6169dc7d34d85e70201ee321:62ffb73fe31bae241538cb8a,window_resize,9311,"[1920, 1080]",1660926809514
6169dc7d34d85e70201ee321:62ffb73fe31bae241538cb8a,window_resize,3595869,"[1024, 767]",1660930405383
debugLjsDT:debugv6dIG,initialized,0,,1659362292602
debugLjsDT:debugv6dIG,window_resize,0,"[1024, 737]",1659362292602
debugLjsDT:debugv6dIG,window_resize,299,"[1024, 737]",1659362292901
debugLjsDT:debugv6dIG,window_resize,3174,"[1440, 900]",1659362296075
debugLjsDT:debugv6dIG,window_resize,1159476,"[1024, 737]",1659363455551
debugLjsDT:debugv6dIG,window_resize,1803,"[1440, 900]",1659363457354
debugLjsDT:debugv6dIG,window_resize,117738,"[1024, 737]",1659363575092
debugLjsDT:debugv6dIG,focus,3522,off,1659363578614
debugLjsDT:debugv6dIG,focus,44520,on,1659363623134
